"id";"parent_id:id";"code";"name";"type";;;;"le";"description"
"kp_rrif_051";"kp_rrif_05";"051";"Ulaganja u nekretnine - graðevine";"view";3;;;33;
"kp_rrif_0510";"kp_rrif_051";"0510";"Graðevine u najmovima (poslovne zgrade, stanovi, apartmani, kuæe)";"view";4;;;65;
"kp_rrif_0511";"kp_rrif_051";"0511";"Graðevine izvan uporabe (zgrade, stanovi, apartmani, kuæe)";"view";4;;;58;
"kp_rrif_056";"kp_rrif_05";"056";"Predujmovi za ulaganja u nekretnine";"view";3;;;35;
"kp_rrif_0560";"kp_rrif_056";"0560";"Predujam za ulaganja u zemljište";"view";4;;;32;
"kp_rrif_0561";"kp_rrif_056";"0561";"Predujam za ulaganje u graðevine";"view";4;;;32;
"kp_rrif_057";"kp_rrif_05";"057";"Ulaganja u nekretnine u pripremi";"view";3;;;32;
"kp_rrif_0570";"kp_rrif_057";"0570";"Ulaganja u zemljišta u nabavi";"view";4;;;29;
"kp_rrif_0571";"kp_rrif_057";"0571";"Ulaganja u graðevine u nabavi";"view";4;;;29;
"kp_rrif_0572";"kp_rrif_057";"0572";"Ulaganja u graðevine u izgradnji";"view";4;;;32;
"kp_rrif_058";"kp_rrif_05";"058";"Vrijednosno usklaðenje ulaganja u nekretnine";"view";3;;;44;
"kp_rrif_0580";"kp_rrif_058";"0580";"Vrijednosno usklaðenje ulaganja u zemljište";"view";4;;;43;
"kp_rrif_0581";"kp_rrif_058";"0581";"Vrijednosno usklaðenje ulaganja u graðevine";"view";4;;;43;
"kp_rrif_059";"kp_rrif_05";"059";"Akumulirana amortizacija ulaganja u graðevine";"view";3;;;45;
"kp_rrif_06";"kp_rrif_0";"06";"DUGOTRAJNA FINANCIJSKA IMOVINA (s povratom dužim od jedne godine)";"view";2;;;65;
"kp_rrif_060";"kp_rrif_06";"060";"Udjeli (dionice) kod povezanih poduzetnika (s više od 20% udjela)";"view";3;;;65;
"kp_rrif_0600";"kp_rrif_060";"0600";"Udjel u dionicama (s više od 20%)";"view";4;;;33;
"kp_rrif_0601";"kp_rrif_060";"0601";"Udjel u kapitalu d.o.o.-a (s više od 20%)";"view";4;;;41;
"kp_rrif_0602";"kp_rrif_060";"0602";"Udjeli u komanditnom društvu";"view";4;;;28;
"kp_rrif_0603";"kp_rrif_060";"0603";"Udjeli u društvima u inozemstvu (s više od 20%)";"view";4;;;47;
"kp_rrif_0604";"kp_rrif_060";"0604";"Osnivaèki udjeli u ustanovama";"view";4;;;29;
"kp_rrif_0605";"kp_rrif_060";"0605";"Udjeli u zadrugama";"view";4;;;18;
"kp_rrif_0606";"kp_rrif_060";"0606";"Udio u društvu s uzajamnim udjelima";"view";4;;;35;
"kp_rrif_0607";"kp_rrif_060";"0607";"Ulaganje u kapitalne prièuve (neupisani kapital)";"view";4;;;48;
"kp_rrif_061";"kp_rrif_06";"061";"Dani zajmovi povezanim poduzetnicima (analitika po društvima u kojima se ima više od 20% udjela)";"view";3;;;96;
"kp_rrif_062";"kp_rrif_06";"062";"Sudjelujuæi interesi (udjeli)";"view";3;;;29;
"kp_rrif_0620";"kp_rrif_062";"0620";"Udjel u dionièkom kapitalu (do 20% udjela - analitika po društvima)";"view";4;;;67;
"kp_rrif_0621";"kp_rrif_062";"0621";"Udjel u kapitalu d.o.o. (do 20% udjela)";"view";4;;;39;
"kp_rrif_0622";"kp_rrif_062";"0622";"Udjeli u društvima u inozemstvu (do 20% udjela)";"view";4;;;47;
"kp_rrif_0623";"kp_rrif_062";"0623";"Ulaganje u dionice i udjele radi preprodaje";"view";4;;;43;
"kp_rrif_0624";"kp_rrif_062";"0624";"Potraživanja za udio u dobitku (analitika po udjelima)";"view";4;;;54;
"kp_rrif_063";"kp_rrif_06";"063";"Zajmovi dani poduzetnicima u kojima postoje sudjelujuæi interesi (do 20% udjela u T.K.)";"view";3;;;87;
"kp_rrif_064";"kp_rrif_06";"064";"Ulaganja u vrijednosne papire (dugotrajne)";"view";3;;;42;
"kp_rrif_0640";"kp_rrif_064";"0640";"Ulaganja u mjenice, zadužnice (kupljene)";"view";4;;;40;
"kp_rrif_0641";"kp_rrif_064";"0641";"Ulaganja u državne obveznice";"view";4;;;28;
"kp_rrif_0642";"kp_rrif_064";"0642";"Dugotrajna ulaganja u obveznice društva";"view";4;;;39;
"kp_rrif_0643";"kp_rrif_064";"0643";"Dugotrajna ulaganja u blagajnièke zapise";"view";4;;;40;
"kp_rrif_0644";"kp_rrif_064";"0644";"Dugotrajna ulaganja u opcije, certifikate i sl.";"view";4;;;47;
"kp_rrif_0645";"kp_rrif_064";"0645";"Ulaganja u komercijalne zapise i robne ugovore";"view";4;;;46;
"kp_rrif_0646";"kp_rrif_064";"0646";"Ulaganja u dugotrajne financijske vrijednosne papire (roènice, futeresi i sl.)";"view";4;;;78;
"kp_rrif_0647";"kp_rrif_064";"0647";"Ulaganja u ostale vrijednosne papire";"view";4;;;36;
"kp_rrif_06470";"kp_rrif_0647";"06470";"Ulaganja u vrijednosne papire po fer vrijednosti";"other";5;;;48;
"kp_rrif_06471";"kp_rrif_0647";"06471";"Vrijednosni papiri namijenjeni prodaji (do dospijeæa)";"other";5;;;53;
"kp_rrif_0648";"kp_rrif_064";"0648";"Ulaganje u vrijed. pap. raspoložive za prodaju";"view";4;;;46;
"kp_rrif_0649";"kp_rrif_064";"0649";"Nezaraðeni prihodi u financijskim instrumentima";"view";4;;;47;
"kp_rrif_065";"kp_rrif_06";"065";"Dani zajmovi, depoziti i sl.";"view";3;;;28;
"kp_rrif_0650";"kp_rrif_065";"0650";"Dani dugotrajni zajmovi";"view";4;;;23;
"kp_rrif_06500";"kp_rrif_0650";"06500";"Dani zajmovi vanjskim pravnim osobama (nepovezanim)";"other";5;;;51;
"kp_rrif_06501";"kp_rrif_0650";"06501";"Dani zajmovi vanjskim fizièkim osobama - obrtnicima";"other";5;;;51;
"kp_rrif_06502";"kp_rrif_0650";"06502";"Dani zajmovi kooperantima";"other";5;;;25;
"kp_rrif_06503";"kp_rrif_0650";"06503";"Dani zajmovi direktoru, ortacima, menadžerima, zaposlenicima";"other";5;;;60;
"kp_rrif_06504";"kp_rrif_0650";"06504";"Oroèenja u bankama";"other";5;;;18;
"kp_rrif_06505";"kp_rrif_0650";"06505";"Financijski zajmovi dani u inozemstvo";"other";5;;;37;
"kp_rrif_06509";"kp_rrif_0650";"06509";"Ostali dugotrajni zajmovi";"other";5;;;25;
"kp_rrif_0651";"kp_rrif_065";"0651";"Depoziti dugotrajni";"view";4;;;19;
"kp_rrif_06510";"kp_rrif_0651";"06510";"Depoziti iz poslovnih aktivnosti";"other";5;;;32;
"kp_rrif_06511";"kp_rrif_0651";"06511";"Depoziti kod osiguravajuæih društava";"other";5;;;36;
"kp_rrif_06512";"kp_rrif_0651";"06512";"Depoziti u poslovnim bankama";"other";5;;;28;
"kp_rrif_06513";"kp_rrif_0651";"06513";"Depoziti na carini (garancija špeditera)";"other";5;;;40;
"kp_rrif_06514";"kp_rrif_0651";"06514";"Sudski depoziti";"other";5;;;15;
"kp_rrif_0652";"kp_rrif_065";"0652";"Kaucije i kapare";"view";4;;;16;
"kp_rrif_06520";"kp_rrif_0652";"06520";"Kaucije za obveze";"other";5;;;17;
"kp_rrif_06521";"kp_rrif_0652";"06521";"Kaucije iz kupoprodajnih poslova";"other";5;;;32;
"kp_rrif_06522";"kp_rrif_0652";"06522";"Kaucije za plaæanja";"other";5;;;19;
"kp_rrif_06523";"kp_rrif_0652";"06523";"Dane kapare i osiguranja";"other";5;;;24;
"kp_rrif_066";"kp_rrif_06";"066";"Ulaganja koja se obraèunavaju metodom udjela";"view";3;;;44;
"kp_rrif_0660";"kp_rrif_066";"0660";"Ulaganja (udjeli) koji su raspoloživi za prodaju (dugotrajno ulaganje -MRS28.t.11. i 13. te MRS39.t.9.)";"view";4;;;103;"Ulaganja (udjeli) koji su raspoloživi za prodaju (dugotrajno ulaganje - MRS 28. t. 11. i 13. te MRS 39. t. 9.)"
"kp_rrif_067";"kp_rrif_06";"067";"Ostala dugotrajna financijska imovina";"view";3;;;37;
"kp_rrif_0670";"kp_rrif_067";"0670";"Ulaganja u investicijske fondove (s rokom dužim od 1 god.)";"view";4;;;58;
"kp_rrif_0672";"kp_rrif_067";"0672";"Ostala nespomenuta dugoroèna ulaganja";"view";4;;;37;
"kp_rrif_068";"kp_rrif_06";"068";"Vrijednosno usklaðenje financijske imovine - dugotrajne (analitika prema oblicima imovine u usklaðenju)";"view";3;;;103;"Vrijednosno usklaðenje financijske imovine - dugotrajne (analitika prema oblicima imovine u usklaðenju)"
"kp_rrif_069";"kp_rrif_06";"069";"Nezaraðene kamate u kreditima i sl.";"view";3;;;35;
"kp_rrif_07";"kp_rrif_0";"07";"POTRAŽIVANJA (dulja od jedne godine)";"view";2;;;36;
"kp_rrif_070";"kp_rrif_07";"070";"Potraživanja od povezanih poduzetnika";"view";3;;;37;
"kp_rrif_0700";"kp_rrif_070";"0700";"Potraživanja od povezanih društava za isporuke dobara i usluga";"view";4;;;62;
"kp_rrif_0701";"kp_rrif_070";"0701";"Potraživanja od povezanih društava za dana sredstva na dugoroènu posudbu (osim novca)";"view";4;;;85;
"kp_rrif_0702";"kp_rrif_070";"0702";"Potraživanja od zadrugara, kooperanata i sl.";"view";4;;;44;
"kp_rrif_071";"kp_rrif_07";"071";"Potraživanja s osnove prodaje na kredit";"view";3;;;39;
"kp_rrif_0710";"kp_rrif_071";"0710";"Potraživanja s osnove prodaje na robni kredit";"view";4;;;45;
"kp_rrif_0711";"kp_rrif_071";"0711";"Potraživanja s osnove prodaje na robni kredit u inozemstvu";"view";4;;;58;
"kp_rrif_0712";"kp_rrif_071";"0712";"Potraživanja za prodane usluge na kredit";"view";4;;;40;
"kp_rrif_0713";"kp_rrif_071";"0713";"Potraživanje za dugotr. imovinu prodanu na kredit";"view";4;;;49;
"kp_rrif_0714";"kp_rrif_071";"0714";"Potraživanja za prodaju u financijskom lizingu";"view";4;;;46;
"kp_rrif_0715";"kp_rrif_071";"0715";"Potraživanja za prodani udjel na kredit";"view";4;;;39;
"kp_rrif_0716";"kp_rrif_071";"0716";"Potraživanja za prodaju na potrošaèki kredit";"view";4;;;44;
"kp_rrif_0717";"kp_rrif_071";"0717";"Ostala potraživanja iz prodaje na kredit";"view";4;;;40;
"kp_rrif_072";"kp_rrif_07";"072";"Potraživanja iz faktoringa";"view";3;;;26;
"kp_rrif_073";"kp_rrif_07";"073";"Potraživanja za jamèevine";"view";3;;;25;
"kp_rrif_0730";"kp_rrif_073";"0730";"Potraživanja za jamèevine iz operativnog lizinga";"view";4;;;48;
"kp_rrif_0731";"kp_rrif_073";"0731";"Jamstvo za dobro izvedene radove";"view";4;;;32;
"kp_rrif_0732";"kp_rrif_073";"0732";"Jamèevine iz natjeèaja";"view";4;;;22;
"kp_rrif_0733";"kp_rrif_073";"0733";"Jamèevine za štete";"view";4;;;18;
"kp_rrif_074";"kp_rrif_07";"074";"Potraživanja u sporu i rizièna potraživanja";"view";3;;;43;
"kp_rrif_075";"kp_rrif_07";"075";"Potraživanja za predujmove za usluge";"view";3;;;36;
"kp_rrif_076";"kp_rrif_07";"076";"Ostala potraživanja - dugotrajna";"view";3;;;32;
"kp_rrif_0760";"kp_rrif_076";"0760";"Potraživanja od radnika";"view";4;;;23;
"kp_rrif_0761";"kp_rrif_076";"0761";"Potraživanja od èlanova društva";"view";4;;;31;
"kp_rrif_0762";"kp_rrif_076";"0762";"Potraživanja iz ortaštva";"view";4;;;24;
"kp_rrif_078";"kp_rrif_07";"078";"Vrijednosno usklaðivanje dugotrajnih potraživanja";"view";3;;;49;
"kp_rrif_079";"kp_rrif_07";"079";"Potraživanja za nezaraðenu kamatu";"view";3;;;33;
"kp_rrif_08";"kp_rrif_0";"08";"ODGOÐENA POREZNA IMOVINA";"view";2;;;24;
"kp_rrif_080";"kp_rrif_08";"080";"Odgoðena privremena razlika poreza na dobitak (analitika po godinama)";"view";3;;;69;
"kp_rrif_1";"kp_rrif";"1";"NOVAC, KRATKOTRAJNA FINANCIJSKA IMOVINA, KRATKOTRAJNA POTRAŽIVANJA, TROŠKOVI I PRIHOD BUDUÆEG RAZDOBLJA";"view";1;;;103;"NOVAC, KRATKOTRAJNA FINANCIJSKA IMOVINA, KRATKOTRAJNA POTRAŽIVANJA, TE TROŠKOVI I PRIHOD BUDUÆEG RAZDOBLJA"
"kp_rrif_10";"kp_rrif_1";"10";"NOVAC U BANKAMA I BLAGAJNAMA";"view";2;;;28;
"kp_rrif_100";"kp_rrif_10";"100";"Novèani raèuni u bankama";"view";3;;;24;
"kp_rrif_1000";"kp_rrif_100";"1000";"Žiro-raèun u banci (analitika po raèunima u bankama i štedionicama)";"view";4;;;67;
"kp_rrif_1006";"kp_rrif_100";"1006";"Zajednièki raèun";"view";4;;;16;
"kp_rrif_1007";"kp_rrif_100";"1007";"Podraèun društva";"view";4;;;16;
"kp_rrif_1008";"kp_rrif_100";"1008";"Žiro-raèun društva u osnivanju";"view";4;;;30;
"kp_rrif_1009";"kp_rrif_100";"1009";"Žiro-raèun prijelazni konto";"view";4;;;27;
"kp_rrif_101";"kp_rrif_10";"101";"Otvoreni akreditiv u domaæoj banci";"view";3;;;34;
"kp_rrif_102";"kp_rrif_10";"102";"Blagajne";"view";3;;;8;
"kp_rrif_1020";"kp_rrif_102";"1020";"Glavna blagajna (ukljuèivo i plemenitih metala)";"view";4;;;47;
"kp_rrif_1021";"kp_rrif_102";"1021";"Blagajna vrijednosnica (poštanskih, taksenih maraka i dr. vrijednosnica)";"view";4;;;72;
"kp_rrif_1022";"kp_rrif_102";"1022";"Blagajna prodavaonice";"view";4;;;21;
"kp_rrif_1023";"kp_rrif_102";"1023";"Blagajna servisa";"view";4;;;16;
"kp_rrif_1024";"kp_rrif_102";"1024";"Blagajna recepcije (šanka)";"view";4;;;26;
"kp_rrif_1025";"kp_rrif_102";"1025";"Blagajna radne jedinice";"view";4;;;23;
"kp_rrif_1028";"kp_rrif_102";"1028";"Blagajna za ostalo";"view";4;;;18;
"kp_rrif_1029";"kp_rrif_102";"1029";"Prijelazni raèun blagajne prodavaonice";"view";4;;;38;
"kp_rrif_103";"kp_rrif_10";"103";"Devizni raèuni";"view";3;;;14;
"kp_rrif_1030";"kp_rrif_103";"1030";"Devizni raèun u domaæoj banci (analitika po devizama)";"view";4;;;53;
"kp_rrif_1031";"kp_rrif_103";"1031";"Devizni raèun u inozemnoj banci (u EU)";"view";4;;;38;
"kp_rrif_1032";"kp_rrif_103";"1032";"Devizni raèun reeksportnih poslova";"view";4;;;34;
"kp_rrif_1034";"kp_rrif_103";"1034";"Devizni raèun investicijskih radova";"view";4;;;35;
"kp_rrif_1035";"kp_rrif_103";"1035";"Devizni raèun poslovne jedinice u inozemstvu";"view";4;;;44;
"kp_rrif_1036";"kp_rrif_103";"1036";"Devizni raèun u slobodnoj zoni";"view";4;;;30;
"kp_rrif_1037";"kp_rrif_103";"1037";"Nerezidentski devizni raèun";"view";4;;;27;
"kp_rrif_1038";"kp_rrif_103";"1038";"Devizni raèun terminskih poslova";"view";4;;;32;
"kp_rrif_1039";"kp_rrif_103";"1039";"Prijelazni devizni raèun";"view";4;;;24;
"kp_rrif_104";"kp_rrif_10";"104";"Otvoreni akreditiv u stranim valutama";"view";3;;;37;
"kp_rrif_1040";"kp_rrif_104";"1040";"Otvoreni devizni akreditiv u domaæoj banci";"view";4;;;42;
"kp_rrif_1041";"kp_rrif_104";"1041";"Otvoreni akreditiv u inozemnoj banci";"view";4;;;36;
"kp_rrif_105";"kp_rrif_10";"105";"Devizna blagajna";"view";3;;;16;
"kp_rrif_1050";"kp_rrif_105";"1050";"Glavna devizna blagajna";"view";4;;;23;
"kp_rrif_1051";"kp_rrif_105";"1051";"Devizna blagajna za službena putovanja u inozemstvo";"view";4;;;51;
"kp_rrif_1052";"kp_rrif_105";"1052";"Devizna blagajna za troškove prijevoza robe u inozemstvo";"view";4;;;56;
"kp_rrif_1053";"kp_rrif_105";"1053";"Devizna blagajna za mjenjaèke poslove";"view";4;;;37;
"kp_rrif_1055";"kp_rrif_105";"1055";"Devizna blagajna za razne isplate";"view";4;;;33;
"kp_rrif_106";"kp_rrif_10";"106";"Novac za kupnju deviza";"view";3;;;22;
"kp_rrif_108";"kp_rrif_10";"108";"Ostala novèana sredstva";"view";3;;;23;
"kp_rrif_109";"kp_rrif_10";"109";"Vrijednosno usklaðenje depozita u bankama";"view";3;;;41;
"kp_rrif_11";"kp_rrif_1";"11";"KRATKOTRAJNA FINANCIJSKA IMOVINA (do jedne godine)";"view";2;;;50;
"kp_rrif_110";"kp_rrif_11";"110";"Udjeli (dionice) u povezanim poduzetnicima";"view";3;;;42;
"kp_rrif_1100";"kp_rrif_110";"1100";"Udjeli u povezanim društvima (s više od 20%)";"view";4;;;44;
"kp_rrif_1101";"kp_rrif_110";"1101";"Dionièki udio u d.d. (s više od 20%)";"view";4;;;36;
"kp_rrif_1102";"kp_rrif_110";"1102";"Ulaganje u dionice radi preprodaje (iz udjela više od 20%)";"view";4;;;58;
"kp_rrif_111";"kp_rrif_11";"111";"Dani zajmovi povezanim poduzetnicima";"view";3;;;36;
"kp_rrif_1110";"kp_rrif_111";"1110";"Kratkoroèni zajam povezanom društvu";"view";4;;;35;
"kp_rrif_1111";"kp_rrif_111";"1111";"Kratkoroèni zajam povezanom društvu u inozemstvu";"view";4;;;48;
"kp_rrif_1112";"kp_rrif_111";"1112";"Zajmovi dani vlastitim podružnicama";"view";4;;;35;
"kp_rrif_1113";"kp_rrif_111";"1113";"Zajmovi dani ustanovama i školama (kojih je društvo osnivaè)";"view";4;;;60;
"kp_rrif_112";"kp_rrif_11";"112";"Sudjelujuæi interesi (udjeli)";"view";3;;;29;
"kp_rrif_1120";"kp_rrif_112";"1120";"Udjeli (do 20%) u društvima kapitala";"view";4;;;36;
"kp_rrif_1121";"kp_rrif_112";"1121";"Udjeli - dionice u bankama";"view";4;;;26;
"kp_rrif_1122";"kp_rrif_112";"1122";"Udjeli (do 20%) u ustanovama, zadrugama i dr.";"view";4;;;45;
"kp_rrif_113";"kp_rrif_11";"113";"Zajmovi dani poduzetnicima u kojima postoje sudjelujuæi interesi (do 20% udjela)";"view";3;;;80;
"kp_rrif_1130";"kp_rrif_113";"1130";"Zajmovi u novcu";"view";4;;;15;
"kp_rrif_1131";"kp_rrif_113";"1131";"Zajmovi iz preuzetog duga";"view";4;;;25;
"kp_rrif_1132";"kp_rrif_113";"1132";"Zajmovi iz dospjelih anuiteta u razdoblju do 12 mj. od dospijeæa";"view";4;;;64;
"kp_rrif_1133";"kp_rrif_113";"1133";"Ostali zajmovi društvima u kojima se drži udjel do 20%";"view";4;;;54;
"kp_rrif_114";"kp_rrif_11";"114";"Ulaganja u vrijednosne papire";"view";3;;;29;
"kp_rrif_1140";"kp_rrif_114";"1140";"Èekovi";"view";4;;;6;
"kp_rrif_1141";"kp_rrif_114";"1141";"Mjenice";"view";4;;;7;
"kp_rrif_11410";"kp_rrif_1141";"11410";"Mjenice u portfelju";"other";5;;;19;
"kp_rrif_11411";"kp_rrif_1141";"11411";"Mjenice na naplati";"other";5;;;18;
"kp_rrif_11412";"kp_rrif_1141";"11412";"Mjenice u protestu";"other";5;;;18;
"kp_rrif_11413";"kp_rrif_1141";"11413";"Utužene mjenice";"other";5;;;15;
"kp_rrif_1142";"kp_rrif_114";"1142";"Komercijalni zapisi";"view";4;;;19;
"kp_rrif_1143";"kp_rrif_114";"1143";"Kratkotrajne obveze poduzetnika";"view";4;;;31;
"kp_rrif_1144";"kp_rrif_114";"1144";"Blagajnièki zapisi (izdani od banaka)";"view";4;;;37;
"kp_rrif_1145";"kp_rrif_114";"1145";"Ulaganje u obveznice";"view";4;;;20;
"kp_rrif_1146";"kp_rrif_114";"1146";"Zadužnice (iskupljene) s temelja jamstva";"view";4;;;40;
"kp_rrif_1147";"kp_rrif_114";"1147";"Ulaganje u vrijednosne papire ( ""namjenjene prodaji"")";"view";4;;;53;
"kp_rrif_1148";"kp_rrif_114";"1148";"Ostali brzounovèivi vrijednosni papiri (robni papiri, ostale obveznice)";"view";4;;;71;
"kp_rrif_1149";"kp_rrif_114";"1149";"Predani vrijednosni papiri na naplatu";"view";4;;;37;
"kp_rrif_115";"kp_rrif_11";"115";"Dani zajmovi, depoziti i sl.";"view";3;;;28;
"kp_rrif_1150";"kp_rrif_115";"1150";"Dani kratkotrajni zajmovi";"view";4;;;25;
"kp_rrif_11500";"kp_rrif_1150";"11500";"Zajmovi poduzetnicima";"other";5;;;21;
"kp_rrif_11501";"kp_rrif_1150";"11501";"Zajmovi ortacima";"other";5;;;16;
"kp_rrif_11502";"kp_rrif_1150";"11502";"Zajmovi obrtnicima";"other";5;;;18;
"kp_rrif_11503";"kp_rrif_1150";"11503";"Zajmovi podružnicama";"other";5;;;20;
"kp_rrif_11504";"kp_rrif_1150";"11504";"Zajmovi ustanovama";"other";5;;;18;
"kp_rrif_11505";"kp_rrif_1150";"11505";"Zajmovi dani u inozemstvo";"other";5;;;25;
"kp_rrif_11506";"kp_rrif_1150";"11506";"Zajmovi èlanovima uprave i zaposlenicima";"other";5;;;40;
"kp_rrif_11507";"kp_rrif_1150";"11507";"Zajmovi dani poljoprivrednicima ili zadrugarima";"other";5;;;47;
"kp_rrif_11508";"kp_rrif_1150";"11508";"Dospjeli anuiteti dugotrajnih zajmova (naplaæuju se u roku od 12 mjeseci - analitika po korisnicima)";"other";5;;;100;"Dospjeli anuiteti dugotrajnih zajmova (koji se naplaæuju u roku od 12 mjeseci - analitika po korisnicima)"
"kp_rrif_11509";"kp_rrif_1150";"11509";"Ostali kratkotrajni zajmovi";"other";5;;;27;
"kp_rrif_1151";"kp_rrif_115";"1151";"Depoziti (do jedne godine)";"view";4;;;26;
"kp_rrif_11510";"kp_rrif_1151";"11510";"Depoziti u bankama";"other";5;;;18;
"kp_rrif_11511";"kp_rrif_1151";"11511";"Depoziti u osiguravajuæim društvima";"other";5;;;35;
"kp_rrif_11512";"kp_rrif_1151";"11512";"Depoziti u inozemnim financijskim institucijama";"other";5;;;47;
"kp_rrif_11513";"kp_rrif_1151";"11513";"Depoziti za ostale poslovne aktivnosti";"other";5;;;38;
"kp_rrif_1152";"kp_rrif_115";"1152";"Kaucije i jamèevine (do jedne godine)";"view";4;;;37;
"kp_rrif_11520";"kp_rrif_1152";"11520";"Kaucije na aukcijama (dražbama)";"other";5;;;31;
"kp_rrif_11521";"kp_rrif_1152";"11521";"Kaucije za robu";"other";5;;;15;
"kp_rrif_11522";"kp_rrif_1152";"11522";"Kaucije za ambalažu";"other";5;;;19;
"kp_rrif_11523";"kp_rrif_1152";"11523";"Dane jamèevine za natjeèaje";"other";5;;;27;
"kp_rrif_11524";"kp_rrif_1152";"11524";"Potraživanja za kapare (èl. 303. ZOO)";"other";5;;;37;
"kp_rrif_11525";"kp_rrif_1152";"11525";"Polozi gotovine za ostale poslovne aktivnosti";"other";5;;;45;
"kp_rrif_116";"kp_rrif_11";"116";"Potraživanja iz ulaganja u investicijske fondove";"view";3;;;48;
"kp_rrif_1160";"kp_rrif_116";"1160";"Kratkotrajno ulaganje u novèane fondove";"view";4;;;39;
"kp_rrif_1161";"kp_rrif_116";"1161";"Kratkotrajno ulaganje u ostale investicijske fondove";"view";4;;;52;
"kp_rrif_117";"kp_rrif_11";"117";"Ostala financijska imovina";"view";3;;;26;
"kp_rrif_1170";"kp_rrif_117";"1170";"Otkup kratkoroènih potraživanja (faktoring)";"view";4;;;43;
"kp_rrif_1171";"kp_rrif_117";"1171";"Ulaganje u kratkotrajne eskontne poslove";"view";4;;;40;
"kp_rrif_1172";"kp_rrif_117";"1172";"Potraživanja za više uplaæeno po kreditnoj kartici";"view";4;;;50;
"kp_rrif_1173";"kp_rrif_117";"1173";"Potraživanja za isplate avaliranih ili indosiranih mjenica";"view";4;;;58;
"kp_rrif_1174";"kp_rrif_117";"1174";"Potraživanja po isplaæenim garancijama";"view";4;;;38;
"kp_rrif_1175";"kp_rrif_117";"1175";"Potraživanja iz preuzetog duga (èl. 96. ZOO)";"view";4;;;44;
"kp_rrif_1176";"kp_rrif_117";"1176";"Potraživanje po asignacijama, novacijama i sl.";"view";4;;;46;
"kp_rrif_118";"kp_rrif_11";"118";"Potraživanja u sporu (npr. utužena, u steèaju i sl. iz fin. imovine)";"view";3;;;68;
"kp_rrif_119";"kp_rrif_11";"119";"Vrijednosno usklaðivanje financijske imovine - kratkotrajne (analitika po otpisima iz ove skupine rn)";"view";3;;;101;"Vrijednosno usklaðivanje financijske imovine - kratkotrajne (analitika po otpisima iz ove skupine raèuna)"
"kp_rrif_12";"kp_rrif_1";"12";"POTRAŽIVANJA (KRATKOTRAJNA)";"view";2;;;27;
"kp_rrif_120";"kp_rrif_12";"120";"Potraživanja od kupaca";"view";3;;;22;
"kp_rrif_1200";"kp_rrif_120";"1200";"Potraživanja od kupaca dobara";"view";4;;;29;
"kp_rrif_1201";"kp_rrif_120";"1201";"Potraživanja od kupaca usluga (servisne, najmovi, ustupanje radne snage, kapaciteta i dr.)";"view";4;;;90;
"kp_rrif_1202";"kp_rrif_120";"1202";"Potraživanja za prodaju prava";"view";4;;;29;
"kp_rrif_1203";"kp_rrif_120";"1203";"Kupci graðani i prodaja na potrošaèki kredit";"view";4;;;44;
"kp_rrif_1204";"kp_rrif_120";"1204";"Kupci imovinskih sredstava, inventara, materijala, otpadaka i sl.";"view";4;;;65;
"kp_rrif_1205";"kp_rrif_120";"1205";"Potraživanja od kupaca za prodanu robu iz komisije";"view";4;;;50;
"kp_rrif_1206";"kp_rrif_120";"1206";"Kupci zastupnièke i franšizne prodaje";"view";4;;;37;
"kp_rrif_1207";"kp_rrif_120";"1207";"Potraživanja za prodaju na kreditne kartice";"view";4;;;43;
"kp_rrif_1208";"kp_rrif_120";"1208";"Potraživanja od ostalih prodaja";"view";4;;;31;
"kp_rrif_1209";"kp_rrif_120";"1209";"Potraživanja za nefakturiranu isporuku dobara ili usluga";"view";4;;;56;
"kp_rrif_121";"kp_rrif_12";"121";"Kupci u inozemstvu";"view";3;;;18;
"kp_rrif_1210";"kp_rrif_121";"1210";"Kupci dobara iz inozemstva";"view";4;;;26;
"kp_rrif_1211";"kp_rrif_121";"1211";"Kupci usluga iz inozemstva";"view";4;;;26;
